log-atr5_9-tradeSellLow                 : -0.0036011043593577657
log-tradeSellLow-atr5_9                 : 0.0036011043593577657
tradeSellQty-tradeBuyLow                : 0.003600175500458381
addBuyLow-tradeSellQty                  : 0.003599810591151952
bsize0-bid4                             : 0.0035990956455794333
bsize0-cxlBuyHigh                       : 0.0035976584167301223
btr10_19-bsize0                         : -0.0035975682619593346
log-btr5_9-tradeSellHigh                : 0.0035886525378872308
log-tradeSellHigh-btr5_9                : -0.0035886525378872303
cxlBuyQty-nCxlSell                      : -0.003588325193227661
btr0_4-nAddSell                         : 0.003588197341274289
bsize0-cxlSellLow                       : 0.0035859080318571637
log-cxlSellQty-addBuyTurnover           : -0.003582915469140004
log-addBuyTurnover-cxlSellQty           : 0.003582915469140004
log-bid0-addBuyLow                      : -0.0035828565029457113
log-addBuyLow-bid0                      : 0.0035828565029457095
cxlBuyQty-tradeSellLow                  : -0.0035821416466752854
log-midpx-addBuyLow                     : -0.003581468778829627
log-addBuyLow-midpx                     : 0.0035814687788296258
log-addBuyLow-ask0                      : 0.003580081216762513
log-ask0-addBuyLow                      : -0.0035800812167625126
log-atr10_19-cxlBuyTurnover             : -0.003579901892153162
log-cxlBuyTurnover-atr10_19             : 0.0035799018921531616
atr10_19-tradeBuyLow                    : -0.00357469250149361
addBuyHigh-tradeSellTurnover            : 0.0035745769847054893
atr10_19-tradeBuyHigh                   : -0.0035735801277600094
asize0-ask0                             : -0.003573306650864038
asize0-midpx                            : -0.0035730589933295064
asize0-bid0                             : -0.003572810827604911
log-tradeSellLow-open                   : -0.003571756085122904
log-open-tradeSellLow                   : 0.0035717560851229032
tradeSellQty-tradeBuyHigh               : 0.0035700765327354124
cxlBuyQty-bid4                          : -0.00356648789449489
cxlSellHigh-btr10_19                    : 0.0035648405577752
log-addSellTurnover-low                 : 0.0035630214811860988
log-low-addSellTurnover                 : -0.003563021481186097
lastpx-bid9                             : 0.003562775849702215
log-lastpx-addSellTurnover              : -0.003558862341925991
log-addSellTurnover-lastpx              : 0.0035588623419259896
log-high-tradeSellLow                   : 0.0035586632087871205
log-tradeSellLow-high                   : -0.00355866320878712
addBuyLow-tradeSellLow                  : 0.0035581253585057248
log-bid4-addSellTurnover                : -0.003557664816897443
log-addSellTurnover-bid4                : 0.003557664816897442
cxlBuyQty-tradeSellHigh                 : -0.0035564738739258975
addBuyHigh-tradeSellQty                 : 0.003553821047117351
addBuyLow-tradeSellHigh                 : 0.0035527779170874733
log-cxlSellTurnover-nAddBuy             : -0.0035514735344455255
log-nAddBuy-cxlSellTurnover             : 0.0035514735344455246
tradeSellHigh-open                      : -0.003550385325000121
tradeSellLow-lastpx                     : -0.0035488668576449836
low-nCxlSell                            : -0.0035466232082914492
log-bid4-nCxlBuy                        : -0.0035464405682138107
log-nCxlBuy-bid4                        : 0.003546440568213809
log-high-addSellTurnover                : -0.0035458036859898857
log-addSellTurnover-high                : 0.003545803685989884
lastpx-nCxlSell                         : -0.003543518762981687
open-nCxlSell                           : -0.0035426765189990337
high-nCxlSell                           : -0.003542572533582554
tradeSellQty-cxlSellHigh                : 0.0035425593841002427
log-open-addSellTurnover                : -0.0035420236156149124
log-addSellTurnover-open                : 0.0035420236156149107
sellVwad-cxlSellLow                     : -0.0035408571551954608
log-cxlBuyLow-cxlBuyHigh                : 0.0035381046657584126
log-cxlBuyHigh-cxlBuyLow                : -0.0035381046657584096
bsize0-low                              : 0.0035371329757484583
bsize0-high                             : 0.00353506764368486
bsize0-lastpx                           : 0.0035344424144292444
bsize0-open                             : 0.003533970585141705
btr5_9-atr5_9                           : -0.003527433146045742
bsize0-cxlBuyLow                        : 0.0035253408211309177
asize0-bid4                             : -0.0035170909618241013
log-addBuyQty-bsize0                    : 0.0035135896962369
log-bsize0-addBuyQty                    : -0.0035135896962368977
asize0-addSellHigh                      : -0.0035122397268489737
nCxlSell-tradeBuyQty                    : -0.003510701566758179
btr10_19-ask9                           : -0.003510141138505057
bsize5_9-asize5_9                       : -0.0035079702548887408
asize0-tradeSellLow                     : -0.003504127579769572
asize0-tradeSellHigh                    : -0.0035028391446938084
asize10_19-asize5_9                     : -0.0035028375877876276
log-bid0-addSellTurnover                : -0.003502375227807059
log-addSellTurnover-bid0                : 0.0035023752278070582
tradeSellHigh-high                      : -0.0035023102279830272
log-addSellTurnover-midpx               : 0.00350160838792621
log-midpx-addSellTurnover               : -0.003501608387926209
log-addSellTurnover-ask0                : 0.003500842075761764
log-ask0-addSellTurnover                : -0.0035008420757617637
addBuyLow-buyVwad                       : 0.003499723211017511
bsize0-ask0                             : 0.003498719352154047
bsize0-midpx                            : 0.003498699016112181
bsize0-bid0                             : 0.0034986789146056146
asize0-bid9                             : -0.0034982679750919995
addSellLow-cxlBuyLow                    : -0.003496991922154881
log-cxlSellHigh-addSellTurnover         : -0.0034962218765534274
log-addSellTurnover-cxlSellHigh         : 0.003496221876553425
asize0-bid19                            : -0.0034939586045199733
cxlBuyQty-cxlBuyLow                     : -0.0034935623817441137
cxlSellQty-ask9                         : 0.003492412329448061
bsize10_19-ask19                        : -0.003491542200718308
log-addSellLow-cxlBuyTurnover           : -0.003491184665557307
log-cxlBuyTurnover-addSellLow           : 0.0034911846655573046
bsize0-ask4                             : 0.0034906943486075824
log-tradeSellLow-lastpx                 : -0.0034883923136819904
log-lastpx-tradeSellLow                 : 0.00348839231368199
log-addBuyLow-ask4                      : 0.003485374178379718
log-ask4-addBuyLow                      : -0.0034853741783797175
log-open-tradeSellHigh                  : 0.003485283837759288
log-tradeSellHigh-open                  : -0.0034852838377592873
cxlSellHigh-addBuyLow                   : -0.0034851822393821424
log-bsize5_9-nTradeSell                 : -0.0034844690876073454
log-nTradeSell-bsize5_9                 : 0.003484469087607344
addBuyQty-buyVwad                       : 0.003484459482888729
log-cxlBuyTurnover-btr0_4               : -0.0034816727565543256
log-btr0_4-cxlBuyTurnover               : 0.0034816727565543256
cxlBuyHigh-nTradeSell                   : -0.0034737842073441954
tradeSellLow-low                        : -0.0034734687627841995
log-high-tradeSellHigh                  : 0.0034722272431088946
log-tradeSellHigh-high                  : -0.003472227243108894
log-bid0-nCxlBuy                        : -0.003472168156587733
log-nCxlBuy-bid0                        : 0.0034721681565877322
atr10_19-atr5_9                         : -0.0034717940414842278
bsize0-ask9                             : 0.0034713726843131677
log-nCxlBuy-midpx                       : 0.0034712664633720757
log-midpx-nCxlBuy                       : -0.0034712664633720757
log-nCxlBuy-ask0                        : 0.0034703651699613492
log-ask0-nCxlBuy                        : -0.003470365169961347
asize0-nAddBuy                          : -0.003466879472900576
tradeBuyQty-cxlBuyQty                   : 0.003466112149997818
log-tradeSellLow-low                    : -0.0034627533149366127
log-low-tradeSellLow                    : 0.0034627533149366113
addBuyHigh-addSellLow                   : 0.003462257308869119
asize0_4-asize0                         : 0.0034619876922188453
nCxlSell-tradeBuyTurnover               : -0.0034617609958045477
bsize0-ask19                            : 0.0034610663209370023
low-bid9                                : 0.003459689290411765
btr5_9-atr10_19                         : -0.003459559054059821
bsize0-addBuyHigh                       : 0.003456118833861098
tradeBuyTurnover-asize0                 : 0.003455267722858869
log-addSellTurnover-ask4                : 0.0034495295220238723
log-ask4-addSellTurnover                : -0.0034495295220238714
addBuyHigh-buyVwad                      : 0.003448599505106823
addSellLow-cxlBuyHigh                   : -0.0034477973273912663
log-nCxlBuy-cxlSellLow                  : 0.0034414985418337184
log-cxlSellLow-nCxlBuy                  : -0.0034414985418337175
buyVwad-cxlSellLow                      : 0.0034376843877603983
sellVwad-cxlSellHigh                    : -0.0034275832488805183
log-asize5_9-nAddSell                   : -0.003422385129656973
log-nAddSell-asize5_9                   : 0.0034223851296569714
tradeSellQty-ask4                       : 0.0034221523849590615
addBuyHigh-ask4                         : 0.003418867525973446
addBuyQty-atr5_9                        : -0.003414351069024435
log-tradeSellQty-btr0_4                 : 0.003409664147873243
log-btr0_4-tradeSellQty                 : -0.0034096641478732416
log-ask19-tradeSellLow                  : 0.0034057310706565006
log-tradeSellLow-ask19                  : -0.0034057310706565
cxlBuyLow-nTradeSell                    : -0.0034028473174337777
bsize10_19-ask9                         : -0.003402597657542185
log-lastpx-tradeSellHigh                : 0.003401986706031983
log-tradeSellHigh-lastpx                : -0.003401986706031983
tradeBuyQty-cxlBuyTurnover              : 0.0034017007043766864
log-addSellLow-sellVwad                 : 0.0034009278440695883
log-sellVwad-addSellLow                 : -0.0034009278440695874
log-nCxlBuy-ask4                        : 0.0034003870028127014
log-ask4-nCxlBuy                        : -0.0034003870028127005
low-sellVwad                            : -0.003398089847287049
open-sellVwad                           : -0.003397840161833152
lastpx-sellVwad                         : -0.0033969884663452472
high-sellVwad                           : -0.003396740346685618
bsize0-tradeBuyLow                      : 0.0033962481551874026
addSellQty-bsize0_4                     : 0.003395258460722659
bsize0-tradeBuyHigh                     : 0.003393909932725569
log-addSellHigh-bsize10_19              : -0.003392243077951167
log-bsize10_19-addSellHigh              : 0.0033922430779511664
tradeSellTurnover-tradeBuyQty           : -0.003391915253455925
addSellTurnover-btr0_4                  : 0.003391018945950948
nCxlBuy-sellVwad                        : -0.003388051072811614
tradeSellHigh-btr10_19                  : 0.0033787109692706347
log-low-tradeSellHigh                   : 0.0033763322100325696
log-tradeSellHigh-low                   : -0.003376332210032569
cxlSellLow-btr10_19                     : 0.0033741114175634716
tradeSellLow-btr10_19                   : 0.0033736092083043925
nTradeSell-sellVwad                     : -0.0033720709278000217
bid0-sellVwad                           : -0.00337097373526416
midpx-sellVwad                          : -0.0033703976799737273
addSellQty-sellVwad                     : -0.0033698907179737485
ask0-sellVwad                           : -0.0033698207736869135
bid4-sellVwad                           : -0.0033601641365998826
addBuyLow-btr10_19                      : 0.0033578073628021746
bid9-sellVwad                           : -0.0033576315598502827
log-buyVwad-addBuyQty                   : -0.003352658566869533
log-addBuyQty-buyVwad                   : 0.003352658566869531
bsize0_4-asize5_9                       : -0.003350169970116893
addBuyHigh-btr10_19                     : 0.003347967837359353
cxlBuyQty-bid9                          : -0.0033463622086105406
btr0_4-atr10_19                         : -0.00334259453871414
log-atr5_9-addSellHigh                  : -0.0033417958409291924
log-addSellHigh-atr5_9                  : 0.0033417958409291907
bid19-sellVwad                          : -0.0033408923717266684
log-tradeSellHigh-ask19                 : -0.003340567926960191
log-ask19-tradeSellHigh                 : 0.00334056792696019
ask4-sellVwad                           : -0.003331784331153124
asize5_9-atr10_19                       : -0.003326786154741667
log-nCxlSell-bsize0                     : -0.003326492378095762
log-bsize0-nCxlSell                     : 0.0033264923780957616
asize0_4-atr0_4                         : 0.0033246140107695706
addSellQty-bid4                         : 0.003324043693170065
log-ask9-addSellTurnover                : -0.0033209113929185603
log-addSellTurnover-ask9                : 0.0033209113929185585
ask9-sellVwad                           : -0.0033202134999492194
tradeSellTurnover-tradeBuyTurnover      : -0.003320062033572057
tradeSellTurnover-bsize10_19            : 0.003319798238609324
bsize0_4-btr0_4                         : 0.0033134963438714114
bsize0_4-atr10_19                       : -0.0033134895102757598
asize10_19-btr10_19                     : 0.003306683095979071
cxlBuyQty-bid19                         : -0.0033019354014020945
log-ask19-asize0                        : 0.003301325087203809
log-asize0-ask19                        : -0.0033013250872038088
cxlBuyLow-btr10_19                      : 0.0033003447235338997
ask19-sellVwad                          : -0.003298048795346359
tradeSellQty-tradeBuyQty                : -0.0032974009644087575
buyVwad-nAddSell                        : 0.0032966399008757838
bsize0_4-asize10_19                     : -0.003296128169872465
tradeBuyQty-bid19                       : 0.0032956111925540317
cxlSellLow-nCxlBuy                      : -0.003293146253191242
cxlBuyHigh-btr10_19                     : 0.003292912042042221
btr0_4-nTradeSell                       : 0.0032917591731214933
addBuyHigh-cxlBuyHigh                   : 0.0032909851316941107
log-nCxlBuy-btr0_4                      : -0.0032858527268185772
log-btr0_4-nCxlBuy                      : 0.003285852726818575
cxlSellTurnover-asize0_4                : 0.0032827563876229324
buyVwad-cxlSellHigh                     : 0.003282676159687641
log-nCxlBuy-low                         : 0.003281441517834247
log-low-nCxlBuy                         : -0.0032814415178342464
tradeSellHigh-lastpx                    : -0.0032812426264506576
log-lastpx-nCxlBuy                      : -0.0032771672865980323
log-nCxlBuy-lastpx                      : 0.003277167286598031
log-ask19-asize10_19                    : 0.0032763734991000356
log-asize10_19-ask19                    : -0.0032763734991000343
addBuyHigh-cxlBuyLow                    : 0.0032699881168963326
log-asize0-cxlSellHigh                  : -0.00326914987506042
log-cxlSellHigh-asize0                  : 0.003269149875060419
nCxlBuy-bid19                           : -0.003266847923893813
tradeSellQty-tradeBuyTurnover           : -0.0032618140807607844
cxlBuyLow-cxlBuyHigh                    : 0.0032599160440671326
log-high-nCxlBuy                        : -0.00325932752807836
log-nCxlBuy-high                        : 0.00325932752807836
ask19-addSellLow                        : 0.0032570382209185355
log-btr5_9-bid19                        : 0.0032566929007716563
log-bid19-btr5_9                        : -0.003256692900771656
log-nCxlBuy-open                        : 0.0032531547376342044
log-open-nCxlBuy                        : -0.0032531547376342036
bsize10_19-ask4                         : -0.0032492113863267632
addSellHigh-cxlSellQty                  : -0.0032479685727622586
addBuyLow-cxlBuyTurnover                : 0.0032451207201960037
log-ask9-addBuyLow                      : -0.0032439142978013097
log-addBuyLow-ask9                      : 0.0032439142978013093
sellVwad-tradeBuyQty                    : -0.0032381650271441015
addSellHigh-cxlSellTurnover             : -0.003235450591902108
addBuyLow-cxlBuyQty                     : 0.003231171792979903
asize0-addBuyLow                        : -0.00322997291265345
log-nCxlBuy-ask9                        : 0.0032252980512041548
log-ask9-nCxlBuy                        : -0.003225298051204154
bsize10_19-ask0                         : -0.003225223257097599
bsize10_19-midpx                        : -0.0032249548605497867
addBuyLow-cxlBuyLow                     : 0.003224944693678376
bsize10_19-bid0                         : -0.003224685312667328
btr10_19-bsize0_4                       : -0.003222894756056232
bsize10_19-bid4                         : -0.0032228946774036987
log-asize0-open                         : -0.0032228543302797417
log-open-asize0                         : 0.0032228543302797413
bsize10_19-bid9                         : -0.0032204263796206203
log-high-asize0                         : 0.003220220109486374
log-asize0-high                         : -0.0032202201094863737
bsize10_19-atr10_19                     : -0.00321893002790676
bsize10_19-bid19                        : -0.00321505972187404
addBuyLow-cxlBuyHigh                    : 0.0032115477702740302
log-lastpx-asize0                       : 0.003210704841549775
log-asize0-lastpx                       : -0.0032107048415497743
addBuyHigh-cxlBuyTurnover               : 0.003209831927612628
log-asize0-low                          : -0.0032077340154297875
log-low-asize0                          : 0.003207734015429787
bsize0-addSellLow                       : 0.003206163830357834
tradeSellHigh-low                       : -0.0032059964334204736
log-asize0-ask9                         : -0.00320247933222896
log-ask9-asize0                         : 0.00320247933222896
log-btr5_9-bid9                         : 0.003200778829639301
log-bid9-btr5_9                         : -0.0032007788296392983
ask9-addSellLow                         : 0.0031981956042714463
log-asize10_19-cxlSellHigh              : -0.003196804853398843
log-cxlSellHigh-asize10_19              : 0.0031968048533988426
addBuyHigh-cxlBuyQty                    : 0.0031950532461442398
addBuyLow-bid4                          : 0.003193050415028723
cxlSellHigh-tradeBuyHigh                : -0.0031926207549471362
log-addSellTurnover-ask19               : 0.0031892830779135773
log-ask19-addSellTurnover               : -0.0031892830779135764
cxlSellHigh-tradeBuyLow                 : -0.0031849201856343676
sellVwad-asize0                         : -0.003183793081056167
bsize0-nCxlBuy                          : 0.0031812844100247103
tradeBuyHigh-addSellLow                 : 0.0031795852218218616
btr0_4-atr5_9                           : -0.003173294675706202
addBuyTurnover-ask9                     : -0.003172393299006065
cxlSellHigh-addSellLow                  : 0.003172228687619761
cxlSellLow-nTradeSell                   : -0.003171683353703567
nAddSell-asize0_4                       : 0.0031710461096917286
tradeBuyLow-ask19                       : -0.0031705025344487534
tradeBuyHigh-ask19                      : -0.003166511815825067
addSellLow-cxlSellQty                   : -0.003164983681551051
nAddBuy-btr0_4                          : 0.0031622725615497436
tradeBuyQty-bid9                        : 0.0031609458077422794
log-asize10_19-open                     : -0.0031601467173680373
log-open-asize10_19                     : 0.003160146717368037
addSellHigh-btr10_19                    : 0.0031592575296545008
log-bid19-nAddSell                      : -0.003159115208202697
log-nAddSell-bid19                      : 0.0031591152082026956
log-nAddSell-cxlBuyHigh                 : 0.003158462668610839
log-cxlBuyHigh-nAddSell                 : -0.003158462668610838
log-asize10_19-high                     : -0.0031572171522252033
log-high-asize10_19                     : 0.003157217152225203
tradeSellQty-tradeSellTurnover          : 0.003152759726487328
tradeBuyLow-addSellLow                  : 0.0031521795021987055
asize0-nCxlSell                         : -0.0031518240805599312
tradeSellQty-cxlBuyLow                  : 0.0031515962047070772
addBuyQty-nAddBuy                       : 0.0031509349703968607
log-ask9-asize10_19                     : 0.003149855445158717
log-asize10_19-ask9                     : -0.003149855445158715
addSellHigh-cxlBuyLow                   : -0.0031478326076394853
log-lastpx-asize10_19                   : 0.0031463900821562993
log-asize10_19-lastpx                   : -0.0031463900821562985
addSellLow-cxlSellTurnover              : -0.0031442545535117035
log-asize10_19-low                      : -0.003143015002981121
log-low-asize10_19                      : 0.0031430150029811183
bsize0_4-bsize0                         : -0.003142011912122095
log-addBuyHigh-bsize5_9                 : -0.003140357196172187
log-bsize5_9-addBuyHigh                 : 0.0031403571961721864
ask4-addSellLow                         : 0.003138521993892147
bsize10_19-open                         : -0.003136705850252453
bsize10_19-low                          : -0.0031333328310807285
bsize10_19-lastpx                       : -0.0031330355187326356
bsize10_19-high                         : -0.0031318470101780703
cxlSellTurnover-tradeBuyQty             : -0.003126130490406636
asize10_19-tradeBuyQty                  : -0.0031256849742492326
addSellHigh-cxlSellHigh                 : -0.0031196031399279905
atr10_19-bsize5_9                       : -0.0031174296945576476
btr10_19-ask4                           : -0.003113277966924329
log-addBuyTurnover-nTradeBuy            : 0.0031123597724906833
log-nTradeBuy-addBuyTurnover            : -0.003112359772490683
asize10_19-tradeBuyTurnover             : -0.00311062301383037
log-ask4-asize0                         : 0.0031088949201713823
log-asize0-ask4                         : -0.0031088949201713823
log-bid4-btr5_9                         : -0.003105622456814235
log-btr5_9-bid4                         : 0.0031056224568142346
log-ask19-atr0_4                        : 0.0031053601112348036
log-atr0_4-ask19                        : -0.0031053601112348023
sellVwad-tradeSellLow                   : -0.003104680609067888
log-nCxlBuy-cxlSellHigh                 : 0.0031025328691732645
log-cxlSellHigh-nCxlBuy                 : -0.003102532869173263
tradeBuyHigh-ask4                       : 0.003102159552546035
log-cxlBuyQty-asize5_9                  : 0.003101847623883986
log-asize5_9-cxlBuyQty                  : -0.0031018476238839844
bsize0-nCxlSell                         : 0.003101370163311647
ask0-addSellLow                         : 0.003101181824188155
sellVwad-tradeSellHigh                  : -0.003099874555745355
midpx-addSellLow                        : 0.003099561155013864
bsize0-addBuyLow                        : 0.003097999143864339
bid0-addSellLow                         : 0.003097939464240803
log-atr0_4-cxlSellHigh                  : -0.003095234882118946
log-cxlSellHigh-atr0_4                  : 0.003095234882118945
bsize0-nAddSell                         : 0.003093772494203919
log-addSellTurnover-bsize0_4            : -0.003091924216989907
log-bsize0_4-addSellTurnover            : 0.0030919242169899063
sellVwad-nCxlBuy                        : -0.003091365570131665
log-nAddSell-bid9                       : 0.0030912390475092157
log-bid9-nAddSell                       : -0.003091239047509215
btr5_9-bsize0                           : -0.0030883205112846317
open-addSellLow                         : 0.0030879458789852
log-asize0-cxlSellLow                   : -0.0030858944838977947
log-cxlSellLow-asize0                   : 0.003085894483897794
addSellTurnover-bsize10_19              : 0.003084513614846289
high-addSellLow                         : 0.0030840232764882207
cxlSellTurnover-tradeBuyTurnover        : -0.0030836156862461277
bid4-addSellLow                         : 0.0030804968050075925
tradeBuyHigh-tradeSellLow               : 0.0030757213848490957
log-asize0-ask0                         : -0.003071173240530003
log-ask0-asize0                         : 0.0030711732405300017
log-midpx-asize0                        : 0.003070452492535069
log-asize0-midpx                        : -0.0030704524925350687
log-asize0-bid0                         : -0.0030697312421991106
log-bid0-asize0                         : 0.0030697312421991097
bsize10_19-atr5_9                       : -0.0030685074098711646
tradeBuyHigh-tradeSellHigh              : 0.0030674057647558563
tradeBuyQty-addBuyTurnover              : -0.003066565336577079
tradeBuyLow-tradeSellLow                : 0.0030664384305667735
btr10_19-bid19                          : -0.00306608871185171
log-bsize10_19-tradeSellLow             : 0.003061985389411167
log-tradeSellLow-bsize10_19             : -0.003061985389411167
lastpx-addSellLow                       : 0.0030598982934391438
asize0-nCxlBuy                          : -0.003058949377774668
btr10_19-bid9                           : -0.0030588903677964984
tradeBuyLow-tradeSellHigh               : 0.0030581851518050335
bsize10_19-tradeBuyQty                  : -0.003055625239730781
low-addSellLow                          : 0.003055049058662532
btr10_19-bid4                           : -0.0030546011084575234
tradeBuyQty-tradeSellQty                : 0.003051885109655132
bid9-addSellLow                         : 0.0030513438403704544
log-nAddSell-cxlBuyLow                  : 0.0030507841969852002
log-cxlBuyLow-nAddSell                  : -0.003050784196985197
btr10_19-bid0                           : -0.0030505918721785577
btr10_19-midpx                          : -0.0030504119242666257
btr10_19-ask0                           : -0.003050231240834762
log-tradeSellHigh-bsize10_19            : -0.003047710931261267
log-bsize10_19-tradeSellHigh            : 0.0030477109312612664
tradeSellLow-ask4                       : -0.003046690270929331
bsize5_9-asize10_19                     : -0.003045885001277519
log-nCxlBuy-ask19                       : 0.0030439725845277385
log-ask19-nCxlBuy                       : -0.0030439725845277385
log-cxlSellTurnover-nTradeBuy           : -0.0030439301763162123
log-nTradeBuy-cxlSellTurnover           : 0.003043930176316212
log-ask4-asize10_19                     : 0.0030384158032048785
log-asize10_19-ask4                     : -0.0030384158032048768
log-cxlBuyHigh-btr5_9                   : -0.003035349065361395
log-btr5_9-cxlBuyHigh                   : 0.0030353490653613944
log-btr5_9-bid0                         : 0.0030348992994540837
log-bid0-btr5_9                         : -0.0030348992994540837
bsize10_19-tradeBuyTurnover             : -0.0030347088839277315
log-btr5_9-midpx                        : 0.0030341497830271144
log-midpx-btr5_9                        : -0.003034149783027113
log-ask0-btr5_9                         : -0.003033400547148205
log-btr5_9-ask0                         : 0.003033400547148204
nAddBuy-tradeBuyQty                     : -0.0030317998179178883
tradeBuyQty-tradeSellTurnover           : 0.0030310672823608844
bid19-addSellLow                        : 0.0030290597042447525
nAddSell-bsize5_9                       : 0.003029012381961242
log-asize0-cxlBuyLow                    : -0.003028760509344554
log-cxlBuyLow-asize0                    : 0.003028760509344554
log-bid4-asize0                         : 0.0030263353307711464
log-asize0-bid4                         : -0.003026335330771146
btr10_19-nCxlSell                       : -0.0030189832944049026
addSellQty-ask0                         : 0.0030185184076968307
nCxlBuy-nTradeSell                      : -0.0030176721216008057
addSellQty-midpx                        : 0.0030172196947641497
tradeBuyTurnover-tradeSellQty           : 0.0030167608321046134
addSellQty-bid0                         : 0.003015924516360525
log-open-atr0_4                         : 0.00301297963442668
log-atr0_4-open                         : -0.003012979634426678
btr5_9-nAddBuy                          : -0.0030100129304613723
log-high-atr0_4                         : 0.0030087942812336006
log-atr0_4-high                         : -0.0030087942812335997
log-bsize0_4-cxlSellQty                 : -0.003007949323374784
log-cxlSellQty-bsize0_4                 : 0.003007949323374783
tradeBuyLow-ask4                        : 0.003006394681600615
addSellQty-lastpx                       : 0.0030045620868701327
log-tradeSellTurnover-btr5_9            : 0.0030015433995483542
log-btr5_9-tradeSellTurnover            : -0.0030015433995483542
log-asize5_9-tradeBuyHigh               : -0.0030005751398877066
log-tradeBuyHigh-asize5_9               : 0.003000575139887706
addSellQty-low                          : 0.002999249550517089
log-cxlBuyHigh-addBuyLow                : -0.002997731243918829
log-addBuyLow-cxlBuyHigh                : 0.0029977312439188283
addSellQty-tradeSellLow                 : 0.0029968819458623137
tradeBuyTurnover-tradeSellTurnover      : 0.0029965078800613964
log-addBuyLow-ask19                     : 0.0029954683245130885
log-ask19-addBuyLow                     : -0.0029954683245130885
log-lastpx-atr0_4                       : 0.0029943640929555927
log-atr0_4-lastpx                       : -0.0029943640929555927
log-addSellTurnover-cxlBuyTurnover      : 0.0029938764585120247
log-cxlBuyTurnover-addSellTurnover      : -0.0029938764585120234
addSellQty-addSellTurnover              : 0.002993683541382956
log-ask0-asize10_19                     : 0.002993153016248
log-asize10_19-ask0                     : -0.002993153016247999
log-midpx-asize10_19                    : 0.002992342881543485
log-asize10_19-midpx                    : -0.002992342881543485
log-asize10_19-bid0                     : -0.0029915321913696704
log-bid0-asize10_19                     : 0.00299153219136967
log-atr0_4-low                          : -0.0029899761157811643
log-low-atr0_4                          : 0.002989976115781163
log-cxlSellLow-asize10_19               : 0.0029895615261352343
log-asize10_19-cxlSellLow               : -0.0029895615261352326
log-asize5_9-tradeBuyLow                : -0.0029883098201709075
log-tradeBuyLow-asize5_9                : 0.0029883098201709058
bsize10_19-cxlBuyLow                    : -0.0029872395907667012
asize10_19-addBuyQty                    : -0.002986954019230191
nAddBuy-tradeBuyTurnover                : -0.0029854281611140414
log-nAddSell-bid4                       : 0.0029853799167265703
log-bid4-nAddSell                       : -0.00298537991672657
log-cxlBuyHigh-asize0                   : 0.0029835859382681598
log-asize0-cxlBuyHigh                   : -0.0029835859382681593
asize10_19-addBuyTurnover               : -0.0029822267781992808
addSellQty-cxlBuyHigh                   : 0.002979455226204445
addSellQty-high                         : 0.0029772305265184165
log-btr5_9-ask4                         : 0.0029770173921087857
log-ask4-btr5_9                         : -0.002977017392108784
bsize10_19-cxlSellHigh                  : -0.0029757369269565784
atr0_4-ask19                            : -0.0029722285564666943
bsize10_19-cxlSellLow                   : -0.002970796141588907
addSellQty-tradeSellHigh                : 0.0029705538794578485
log-btr5_9-cxlBuyLow                    : 0.0029702715437198404
log-cxlBuyLow-btr5_9                    : -0.0029702715437198396
addSellHigh-cxlSellLow                  : -0.002970244841529328
log-btr10_19-asize5_9                   : 0.0029683780756839225
log-asize5_9-btr10_19                   : -0.002968378075683921
addSellQty-open                         : 0.002967412301147072
bsize10_19-nCxlSell                     : -0.0029661685907570534
log-bid9-asize0                         : 0.002965912856420008
log-asize0-bid9                         : -0.002965912856420007
log-nAddSell-cxlSellLow                 : 0.002964612294156508
log-cxlSellLow-nAddSell                 : -0.002964612294156508
addSellHigh-addSellLow                  : 0.0029645508902893985
ask19-btr10_19                          : 0.0029636599726389724
addSellTurnover-ask9                    : 0.0029597996410150648
ask9-btr10_19                           : 0.0029582503684211178
log-ask9-atr0_4                         : 0.0029577261581232987
log-atr0_4-ask9                         : -0.0029577261581232974
cxlSellLow-bid19                        : 0.0029524354626038825
bid0-btr10_19                           : 0.0029476018421221136
tradeSellHigh-ask4                      : -0.0029473182483946044
ask4-btr10_19                           : 0.0029471595321328525
midpx-btr10_19                          : 0.00294539748649615
ask0-btr10_19                           : 0.002943192542990868
log-asize10_19-bid4                     : -0.0029410312984107802
log-bid4-asize10_19                     : 0.0029410312984107802
asize10_19-sellVwad                     : -0.0029385304001627406
bsize5_9-btr0_4                         : -0.0029324293301750096
log-asize10_19-cxlBuyLow                : -0.0029266847169455673
log-cxlBuyLow-asize10_19                : 0.0029266847169455673
log-tradeSellLow-ask9                   : -0.002925422598862721
log-ask9-tradeSellLow                   : 0.0029254225988627194
log-bid19-asize0                        : 0.002922782811091285
log-asize0-bid19                        : -0.002922782811091285
log-btr10_19-addSellTurnover            : -0.002920688766704004
log-addSellTurnover-btr10_19            : 0.002920688766704004
asize5_9-asize0                         : 0.0029174928331860903
tradeSellQty-sellVwad                   : -0.002916946088527229
log-low-addBuyLow                       : -0.0029167232051229117
log-addBuyLow-low                       : 0.0029167232051229117
log-tradeSellTurnover-bsize0            : -0.0029145963245976302
log-bsize0-tradeSellTurnover            : 0.00291459632459763
log-bid0-nAddSell                       : -0.0029104888727669656
log-nAddSell-bid0                       : 0.0029104888727669626
log-lastpx-addBuyLow                    : -0.0029102872652245195
log-addBuyLow-lastpx                    : 0.002910287265224519
